Company,TypeName,Inches,Ram,Weight,Touchscreen,IPS,PPI,Cpu_brand,HDD,SSD,Gpu_brand,Gpu_name,OpSys,Price
HP,Ultrabook,14.2,8,2.22,0,1,202.1,Intel Core i7,1024,512,AMD Radeon,AMD Radeon RX 6600M,No OS,82200.0
Dell,Notebook,16.5,8,1.11,0,1,195.9,Intel Core i3,1024,256,Nvidia GeForce,Nvidia GeForce GTX 1650,Mac,59600.0
HP,Notebook,15.8,8,2.96,0,1,212.0,Intel Core i5,0,1024,Nvidia GeForce,Nvidia GeForce MX450,Windows,61200.0
Apple,Gaming,16.6,8,1.7,0,0,187.0,Intel Core i5,500,256,Intel Integrated,Intel UHD Graphics,Windows,116300.0
Acer,Notebook,16.0,16,1.71,0,0,154.3,AMD Ryzen 5,1024,512,AMD Radeon,AMD Radeon Vega 8,Windows,61300.0
Apple,2 in 1 Convertible,13.3,16,1.29,1,1,110.5,Intel Core i7,500,512,Intel Integrated,Intel UHD Graphics,Windows,127000.0
HP,Notebook,15.4,4,2.0,0,1,217.5,Intel Core i5,0,1024,AMD Radeon,AMD Radeon RX 6500M,Windows,63500.0
Apple,Notebook,12.3,8,2.92,0,1,184.6,Intel Core i5,0,1024,Nvidia GeForce,Nvidia GeForce GTX 1650,Windows,108100.0
MSI,Notebook,14.0,8,2.82,1,0,109.7,Intel Core i7,500,256,Intel Integrated,Intel UHD Graphics,Windows,64400.0
Asus,2 in 1 Convertible,13.9,32,1.39,1,0,126.8,Intel Core i5,1024,2048,AMD Radeon,AMD Radeon Vega 8,Windows,107400.0
Lenovo,Notebook,13.9,8,1.86,0,0,212.8,Intel Core i5,1024,512,AMD Radeon,AMD Radeon RX 6500M,Windows,52700.0
HP,Notebook,17.3,8,2.78,0,0,165.2,AMD Ryzen 5,0,1024,Intel Integrated,Intel UHD Graphics,Windows,49000.0
Dell,Notebook,16.2,16,2.88,0,1,160.9,AMD Ryzen 5,0,512,Intel Integrated,Intel UHD Graphics,Linux,49400.0
Lenovo,Gaming,17.1,4,2.81,0,0,202.2,AMD Ryzen 7,500,512,Nvidia GeForce,Nvidia GeForce GTX 1650,Windows,76800.0
Asus,Notebook,12.3,32,2.18,0,1,155.7,AMD Ryzen 5,0,512,Intel Integrated,Intel Iris Xe Graphics,Windows,73700.0
Acer,Ultrabook,13.0,32,1.92,1,0,100.5,Intel Core i5,1024,256,Intel Integrated,Intel UHD Graphics,Windows,77800.0
Apple,Notebook,17.0,16,1.68,0,0,102.8,Intel Core i5,0,512,Intel Integrated,Intel Iris Xe Graphics,Windows,97400.0
Acer,Gaming,14.3,32,1.74,0,1,195.6,Intel Core i7,0,256,Nvidia GeForce,Nvidia GeForce MX450,No OS,95200.0
Acer,Notebook,12.6,4,1.83,1,0,124.8,AMD Ryzen 7,1024,128,Intel Integrated,Intel Iris Xe Graphics,Windows,55900.0
Asus,Notebook,16.3,4,2.6,0,1,155.0,Intel Core i5,0,512,AMD Radeon,AMD Radeon RX 6500M,Windows,55100.0
Dell,2 in 1 Convertible,15.6,16,2.69,0,1,160.6,AMD Ryzen 5,0,1024,Intel Integrated,Intel Iris Xe Graphics,Windows,72300.0
Dell,2 in 1 Convertible,13.6,16,1.24,0,1,173.0,AMD Ryzen 7,0,2048,Intel Integrated,Intel Iris Xe Graphics,Windows,103000.0
MSI,Notebook,11.8,32,2.52,1,0,149.9,Intel Core i5,500,256,Intel Integrated,Intel UHD Graphics,Windows,75900.0
HP,Ultrabook,13.1,32,1.98,0,1,139.5,Intel Core i7,500,256,Nvidia GeForce,Nvidia GeForce GTX 1650,Linux,97200.0
MSI,Ultrabook,14.3,64,2.16,0,0,145.9,Intel Core i7,0,128,Intel Integrated,Intel UHD Graphics,Windows,125000.0
Asus,Ultrabook,12.8,8,1.24,0,0,137.4,Intel Core i3,0,1024,AMD Radeon,AMD Radeon RX 6500M,No OS,61500.0
Lenovo,Notebook,12.3,16,1.87,0,1,196.6,Intel Core i5,1024,1024,Nvidia GeForce,Nvidia GeForce RTX 3050,Mac,80000.0
Asus,Notebook,17.3,4,1.41,1,0,206.4,Intel Core i7,0,128,Nvidia GeForce,Nvidia GeForce MX450,Windows,68100.0
Acer,2 in 1 Convertible,14.5,16,1.31,0,0,151.8,Intel Core i7,0,256,Intel Integrated,Intel UHD Graphics,Windows,69400.0
Acer,Netbook,12.5,4,2.75,0,0,119.2,Intel Core i5,0,256,Nvidia GeForce,Nvidia GeForce RTX 3060,Windows,52400.0
Acer,Gaming,12.9,8,2.71,0,1,170.5,Intel Core i5,0,1024,Nvidia GeForce,Nvidia GeForce RTX 4060,Windows,101000.0
Dell,Notebook,13.7,64,2.99,0,1,106.2,Intel Core i3,2048,256,Nvidia GeForce,Nvidia GeForce RTX 3060,Windows,113200.0
Lenovo,Notebook,15.9,8,2.85,0,0,194.8,AMD Ryzen 5,0,256,Nvidia GeForce,Nvidia GeForce GTX 1650,Mac,45900.0
Lenovo,Netbook,16.4,16,2.75,0,1,131.3,Intel Core i3,0,512,Intel Integrated,Intel UHD Graphics,No OS,36200.0
MSI,Notebook,16.7,32,2.54,0,0,163.8,Intel Core i5,1024,1024,Nvidia GeForce,Nvidia GeForce MX450,Windows,94700.0
Lenovo,Ultrabook,17.2,16,2.59,0,1,186.0,Intel Core i5,0,512,Intel Integrated,Intel UHD Graphics,No OS,65700.0
Asus,2 in 1 Convertible,14.4,8,1.42,0,1,113.3,Intel Core i5,500,256,Intel Integrated,Intel UHD Graphics,Windows,62400.0
Lenovo,Notebook,16.1,8,1.98,0,1,198.1,Intel Core i7,0,512,Intel Integrated,Intel Iris Xe Graphics,Windows,70500.0
Lenovo,Ultrabook,11.7,32,2.25,0,1,209.8,AMD Ryzen 7,2048,1024,Intel Integrated,Intel Iris Xe Graphics,Windows,111400.0
Asus,Notebook,12.6,8,2.5,0,0,202.8,Intel Core i7,500,512,Nvidia GeForce,Nvidia GeForce RTX 4060,Windows,93500.0
Lenovo,Notebook,14.4,4,1.34,0,1,211.0,AMD Ryzen 5,0,256,AMD Radeon,AMD Radeon Vega 8,Windows,47200.0
Asus,Notebook,12.3,32,2.71,0,0,184.6,Intel Core i5,0,128,Intel Integrated,Intel UHD Graphics,Windows,60100.0
Apple,Notebook,13.1,16,1.28,0,0,174.7,Intel Core i5,0,1024,Nvidia GeForce,Nvidia GeForce RTX 4060,Mac,140000.0
Asus,Notebook,12.2,16,1.86,0,1,186.9,Intel Core i5,0,128,Nvidia GeForce,Nvidia GeForce GTX 1650,Windows,64000.0
MSI,Notebook,15.3,4,1.56,0,0,211.4,Intel Core i5,0,1024,Nvidia GeForce,Nvidia GeForce RTX 3050,No OS,75800.0
Acer,Notebook,16.6,8,1.49,0,1,209.9,Intel Core i5,500,512,Nvidia GeForce,Nvidia GeForce RTX 3060,Windows,67200.0
HP,Ultrabook,13.5,16,2.13,1,0,128.6,AMD Ryzen 5,0,512,AMD Radeon,AMD Radeon Vega 8,Windows,77600.0
Acer,Notebook,15.1,16,2.99,0,0,113.0,Intel Core i7,1024,512,Nvidia GeForce,Nvidia GeForce RTX 3050,Windows,70000.0
HP,Notebook,12.7,4,2.38,0,1,176.4,AMD Ryzen 7,0,128,Intel Integrated,Intel UHD Graphics,Windows,52800.0
Apple,Notebook,14.7,4,2.55,0,1,106.2,Intel Core i5,0,128,AMD Radeon,AMD Radeon Vega 8,Windows,85200.0
Asus,Gaming,13.5,16,2.74,0,0,208.0,Intel Core i3,0,256,Intel Integrated,Intel Iris Xe Graphics,Mac,64100.0
HP,2 in 1 Convertible,15.9,8,1.91,0,0,186.7,Intel Core i5,2048,1024,Intel Integrated,Intel Iris Xe Graphics,Mac,73300.0
Apple,Notebook,16.3,8,1.73,0,0,169.5,Intel Core i7,1024,256,AMD Radeon,AMD Radeon Vega 8,Windows,100500.0
Dell,Notebook,13.6,16,2.26,0,1,172.2,AMD Ryzen 7,0,512,AMD Radeon,AMD Radeon Vega 8,Windows,72200.0
Lenovo,2 in 1 Convertible,12.0,32,1.51,0,0,193.9,AMD Ryzen 5,0,512,Nvidia GeForce,Nvidia GeForce RTX 3060,Mac,103400.0
Asus,Notebook,11.6,8,1.63,0,0,141.7,Intel Core i7,0,1024,Intel Integrated,Intel Iris Xe Graphics,Windows,64300.0
HP,2 in 1 Convertible,14.7,8,1.24,0,1,173.7,Intel Core i7,500,512,Intel Integrated,Intel UHD Graphics,Windows,72900.0
MSI,2 in 1 Convertible,16.8,32,2.01,1,1,160.3,Intel Core i5,2048,512,Nvidia GeForce,Nvidia GeForce RTX 4060,No OS,121200.0
Asus,Notebook,15.1,16,2.74,0,0,100.6,Intel Core i7,0,512,Intel Integrated,Intel Iris Xe Graphics,Windows,66400.0
Lenovo,Gaming,14.4,8,1.26,0,0,173.8,AMD Ryzen 7,0,256,AMD Radeon,AMD Radeon RX 6500M,Windows,87800.0
Dell,2 in 1 Convertible,12.1,16,1.35,1,0,109.9,Intel Core i7,1024,128,Nvidia GeForce,Nvidia GeForce MX450,Mac,76400.0
Lenovo,Gaming,15.0,8,2.17,0,1,217.8,Intel Core i5,0,1024,Nvidia GeForce,Nvidia GeForce RTX 3060,Windows,104300.0
Asus,Ultrabook,12.6,32,2.93,0,0,206.2,AMD Ryzen 5,1024,512,AMD Radeon,AMD Radeon RX 6500M,No OS,83500.0
HP,Ultrabook,13.3,16,2.55,0,0,101.4,Intel Core i5,2048,512,AMD Radeon,AMD Radeon RX 6600M,No OS,71400.0
Lenovo,Netbook,12.8,8,1.68,0,0,218.7,AMD Ryzen 5,0,256,Nvidia GeForce,Nvidia GeForce GTX 1650,Windows,61100.0
Asus,Notebook,13.4,16,1.51,0,0,101.0,AMD Ryzen 7,2048,512,Intel Integrated,Intel Iris Xe Graphics,Windows,67500.0
Lenovo,Gaming,15.3,4,1.3,0,0,121.4,Intel Core i7,0,1024,Nvidia GeForce,Nvidia GeForce RTX 3050,Windows,94800.0
Asus,Notebook,13.5,16,1.99,1,0,194.8,Intel Core i3,500,256,Nvidia GeForce,Nvidia GeForce MX450,Windows,50500.0
Acer,Gaming,12.4,16,2.57,0,1,106.0,Intel Core i7,1024,256,Intel Integrated,Intel UHD Graphics,Mac,78900.0
MSI,2 in 1 Convertible,17.0,16,1.41,1,1,203.7,Intel Core i7,0,512,Nvidia GeForce,Nvidia GeForce MX450,Windows,84200.0
HP,Gaming,14.2,64,1.6,0,1,179.6,AMD Ryzen 5,0,1024,AMD Radeon,AMD Radeon Vega 8,Windows,126500.0
HP,Ultrabook,14.6,16,1.68,0,0,122.4,Intel Core i7,0,512,Intel Integrated,Intel UHD Graphics,Linux,74700.0
Acer,Notebook,17.2,8,1.39,0,1,199.9,Intel Core i5,0,512,AMD Radeon,AMD Radeon RX 6600M,Windows,57600.0
Apple,Ultrabook,13.0,64,2.02,0,0,129.3,AMD Ryzen 5,1024,512,Intel Integrated,Intel Iris Xe Graphics,Windows,160100.0
Dell,Ultrabook,14.2,16,1.99,0,1,167.2,Intel Core i5,500,128,Nvidia GeForce,Nvidia GeForce RTX 4060,Windows,99300.0
Acer,Netbook,16.0,8,1.57,0,0,166.2,Intel Core i7,500,512,Intel Integrated,Intel Iris Xe Graphics,Windows,46700.0
Lenovo,Notebook,14.2,16,1.84,0,0,154.9,Intel Core i3,0,512,Nvidia GeForce,Nvidia GeForce RTX 4060,Mac,78900.0
Acer,Notebook,13.5,8,1.24,1,1,165.1,AMD Ryzen 5,1024,1024,Intel Integrated,Intel Iris Xe Graphics,Windows,64600.0
HP,Ultrabook,13.0,4,1.87,0,0,135.6,Intel Core i5,1024,2048,Intel Integrated,Intel UHD Graphics,Windows,77800.0
Asus,Notebook,16.4,16,1.87,0,1,101.5,Intel Core i3,0,512,Intel Integrated,Intel UHD Graphics,Windows,41000.0
HP,Notebook,14.7,32,1.19,1,1,174.0,Intel Core i7,0,256,Nvidia GeForce,Nvidia GeForce RTX 4060,Windows,119600.0
Asus,2 in 1 Convertible,14.4,8,1.65,0,1,163.7,Intel Core i7,1024,512,AMD Radeon,AMD Radeon RX 6500M,Windows,85800.0
Acer,Gaming,16.7,8,2.81,0,1,165.7,Intel Core i5,0,256,Intel Integrated,Intel UHD Graphics,Windows,61600.0
Lenovo,Notebook,12.2,32,2.84,0,1,126.0,Intel Core i5,1024,256,Nvidia GeForce,Nvidia GeForce RTX 3050,Windows,74600.0
Dell,Gaming,14.4,8,2.0,0,1,177.9,Intel Core i5,0,512,Intel Integrated,Intel UHD Graphics,Windows,74200.0
Asus,2 in 1 Convertible,16.5,32,1.61,0,0,133.4,AMD Ryzen 7,0,512,Intel Integrated,Intel UHD Graphics,Linux,86700.0
Lenovo,Gaming,14.0,4,1.18,0,1,109.5,Intel Core i5,500,256,Intel Integrated,Intel UHD Graphics,Windows,71000.0
HP,Gaming,16.2,8,2.52,0,1,191.7,AMD Ryzen 7,0,256,Intel Integrated,Intel Iris Xe Graphics,Windows,80200.0
Dell,Notebook,11.9,32,2.71,1,1,160.6,Intel Core i5,500,512,Nvidia GeForce,Nvidia GeForce RTX 4060,Windows,111500.0
Lenovo,Notebook,16.4,16,1.71,0,0,111.3,Intel Core i7,0,128,Nvidia GeForce,Nvidia GeForce RTX 4060,Windows,86900.0
Lenovo,2 in 1 Convertible,13.0,8,2.71,0,1,125.7,Intel Core i7,2048,256,AMD Radeon,AMD Radeon Vega 8,Windows,67700.0
Asus,Notebook,16.4,32,1.36,0,0,190.5,Intel Core i7,1024,256,Intel Integrated,Intel Iris Xe Graphics,Windows,80200.0
HP,Gaming,14.1,4,2.84,0,0,163.0,Intel Core i3,500,1024,Intel Integrated,Intel Iris Xe Graphics,Linux,69900.0
Asus,2 in 1 Convertible,16.2,32,2.18,0,0,139.3,Intel Core i7,0,256,AMD Radeon,AMD Radeon RX 6500M,Windows,96700.0
HP,Ultrabook,14.5,4,1.71,0,0,197.4,AMD Ryzen 5,500,1024,Nvidia GeForce,Nvidia GeForce RTX 4060,Windows,96300.0
Apple,Notebook,13.5,8,2.28,0,1,191.4,Intel Core i7,1024,512,Intel Integrated,Intel Iris Xe Graphics,Linux,113700.0
Acer,Notebook,12.7,8,2.49,0,0,117.4,Intel Core i3,0,512,Intel Integrated,Intel UHD Graphics,Mac,37800.0
Dell,Netbook,14.2,8,1.66,0,1,214.6,Intel Core i5,1024,2048,AMD Radeon,AMD Radeon RX 6600M,Windows,80700.0
Lenovo,Gaming,16.0,8,2.23,1,0,156.7,AMD Ryzen 5,0,512,Intel Integrated,Intel UHD Graphics,Windows,66400.0
Dell,Gaming,17.1,8,2.07,0,1,117.4,Intel Core i7,0,1024,Nvidia GeForce,Nvidia GeForce GTX 1650,Mac,89200.0
MSI,Notebook,15.2,8,2.16,0,1,215.2,Intel Core i5,0,512,Nvidia GeForce,Nvidia GeForce RTX 3060,Windows,85000.0
Lenovo,Notebook,17.0,32,1.26,0,0,149.3,AMD Ryzen 5,0,512,Intel Integrated,Intel UHD Graphics,Windows,73000.0
Apple,2 in 1 Convertible,17.1,16,1.37,1,0,187.6,Intel Core i7,0,1024,Intel Integrated,Intel UHD Graphics,Windows,125800.0
Dell,Netbook,14.1,16,2.37,0,0,190.6,AMD Ryzen 5,0,512,Intel Integrated,Intel Iris Xe Graphics,Windows,56700.0
Dell,Notebook,14.8,8,2.46,0,0,151.1,AMD Ryzen 5,0,256,Intel Integrated,Intel UHD Graphics,Windows,45300.0
Dell,2 in 1 Convertible,16.5,16,2.19,1,1,206.8,Intel Core i7,2048,2048,Intel Integrated,Intel Iris Xe Graphics,Windows,108300.0
Lenovo,2 in 1 Convertible,15.5,16,2.45,1,0,173.6,Intel Core i5,0,128,Intel Integrated,Intel UHD Graphics,Windows,69100.0
Acer,Ultrabook,13.5,16,2.46,0,0,120.4,Intel Core i5,500,256,Intel Integrated,Intel Iris Xe Graphics,Windows,65300.0
Dell,Gaming,11.8,8,1.69,0,0,114.4,Intel Core i7,0,512,AMD Radeon,AMD Radeon Vega 8,Windows,86300.0
Acer,Notebook,11.9,8,1.91,0,1,128.5,Intel Core i7,1024,1024,Intel Integrated,Intel UHD Graphics,Windows,67200.0
Dell,Notebook,16.9,8,1.22,0,1,109.2,Intel Core i5,0,1024,Intel Integrated,Intel UHD Graphics,Linux,51200.0
Lenovo,Notebook,12.2,8,2.89,0,1,144.0,Intel Core i3,0,2048,Nvidia GeForce,Nvidia GeForce GTX 1650,Windows,71100.0
Acer,Gaming,17.3,16,1.51,1,0,104.3,Intel Core i5,2048,1024,Intel Integrated,Intel Iris Xe Graphics,No OS,79600.0
Asus,2 in 1 Convertible,17.0,16,2.14,0,0,124.1,Intel Core i5,0,256,Intel Integrated,Intel Iris Xe Graphics,Windows,57700.0
Acer,Notebook,15.7,16,2.14,0,1,144.0,Intel Core i5,0,1024,Nvidia GeForce,Nvidia GeForce GTX 1650,Windows,65800.0
Dell,2 in 1 Convertible,14.8,8,1.37,0,1,146.2,Intel Core i5,0,512,Intel Integrated,Intel UHD Graphics,Windows,62000.0
Asus,Gaming,14.8,32,2.38,0,1,121.7,Intel Core i7,500,2048,Nvidia GeForce,Nvidia GeForce GTX 1650,Windows,130100.0
HP,Notebook,12.7,32,2.78,0,1,143.0,Intel Core i3,500,1024,Intel Integrated,Intel Iris Xe Graphics,Windows,70800.0
HP,Notebook,12.7,16,2.45,0,0,209.1,AMD Ryzen 7,0,256,AMD Radeon,AMD Radeon RX 6600M,Windows,64000.0
Lenovo,Gaming,14.8,8,2.34,0,1,117.6,Intel Core i7,0,1024,Intel Integrated,Intel Iris Xe Graphics,Windows,95200.0
HP,Gaming,12.6,16,1.88,0,1,212.5,Intel Core i3,0,1024,Nvidia GeForce,Nvidia GeForce MX450,Windows,86000.0
MSI,Gaming,14.7,16,1.4,0,1,210.9,AMD Ryzen 5,0,256,Intel Integrated,Intel Iris Xe Graphics,Windows,89500.0
Apple,Notebook,14.7,16,2.13,0,0,106.2,Intel Core i5,500,256,Nvidia GeForce,Nvidia GeForce RTX 3050,Linux,103700.0
Asus,Gaming,13.2,8,2.29,0,1,122.4,Intel Core i5,1024,512,Nvidia GeForce,Nvidia GeForce RTX 4060,Linux,95800.0
Dell,Ultrabook,14.8,32,2.99,0,0,122.3,Intel Core i3,500,512,Nvidia GeForce,Nvidia GeForce GTX 1650,Windows,86600.0
Lenovo,Notebook,15.3,32,1.26,0,1,175.8,Intel Core i3,0,512,Intel Integrated,Intel Iris Xe Graphics,Linux,63800.0
MSI,Gaming,16.7,8,1.54,0,1,113.1,Intel Core i5,0,128,Nvidia GeForce,Nvidia GeForce MX450,Windows,69700.0
Lenovo,Gaming,13.1,8,2.49,1,0,101.2,Intel Core i5,0,256,Intel Integrated,Intel UHD Graphics,Windows,64600.0
Asus,Ultrabook,13.5,8,1.5,0,0,141.6,Intel Core i3,500,256,Intel Integrated,Intel Iris Xe Graphics,Windows,64700.0
HP,Notebook,15.5,8,2.13,1,0,177.0,AMD Ryzen 7,0,256,Nvidia GeForce,Nvidia GeForce RTX 3050,Windows,69000.0
Apple,Gaming,12.0,16,1.55,0,1,205.5,Intel Core i5,0,256,AMD Radeon,AMD Radeon RX 6600M,Windows,137600.0
Dell,Notebook,12.9,64,2.48,0,0,162.0,Intel Core i5,1024,512,AMD Radeon,AMD Radeon RX 6500M,Windows,107900.0
Dell,Notebook,15.5,16,1.32,0,0,152.0,Intel Core i3,500,512,Nvidia GeForce,Nvidia GeForce GTX 1650,Windows,55100.0
Lenovo,Ultrabook,15.4,4,2.04,0,0,215.3,Intel Core i5,0,256,Nvidia GeForce,Nvidia GeForce RTX 4060,Linux,83300.0
HP,Notebook,11.9,32,2.97,1,1,135.4,Intel Core i5,500,256,Intel Integrated,Intel UHD Graphics,Linux,71200.0
Asus,Notebook,15.7,4,3.0,1,0,130.9,Intel Core i5,0,256,Intel Integrated,Intel UHD Graphics,Windows,49100.0
Lenovo,Gaming,14.8,32,1.54,1,0,197.6,AMD Ryzen 7,0,256,Nvidia GeForce,Nvidia GeForce GTX 1650,Windows,117700.0
Lenovo,Notebook,15.1,8,2.29,0,0,139.6,Intel Core i5,0,1024,Intel Integrated,Intel Iris Xe Graphics,Mac,59700.0
Lenovo,Notebook,15.1,16,1.97,0,1,192.1,AMD Ryzen 5,2048,256,AMD Radeon,AMD Radeon Vega 8,Windows,59200.0
HP,Notebook,15.7,16,2.43,0,0,134.2,Intel Core i7,500,256,Intel Integrated,Intel Iris Xe Graphics,Windows,61600.0
HP,Notebook,16.9,8,2.09,0,1,140.2,AMD Ryzen 5,0,1024,Intel Integrated,Intel Iris Xe Graphics,Windows,61300.0
HP,Notebook,15.9,16,2.65,0,1,177.7,Intel Core i3,0,256,AMD Radeon,AMD Radeon RX 6500M,Linux,55500.0
Asus,Ultrabook,14.6,32,1.55,0,0,171.5,Intel Core i5,0,256,Intel Integrated,Intel UHD Graphics,Linux,76600.0
Lenovo,Notebook,16.1,4,2.97,1,1,113.4,Intel Core i5,0,256,AMD Radeon,AMD Radeon Vega 8,Linux,40600.0
Lenovo,Gaming,13.7,32,1.28,0,1,127.1,Intel Core i7,0,256,Intel Integrated,Intel UHD Graphics,Windows,97800.0
MSI,Gaming,13.4,8,2.72,0,0,124.8,Intel Core i7,1024,256,Nvidia GeForce,Nvidia GeForce RTX 3060,Windows,98500.0
Dell,2 in 1 Convertible,14.8,32,2.68,0,0,110.0,AMD Ryzen 7,0,512,Intel Integrated,Intel UHD Graphics,Windows,82100.0
Apple,Notebook,13.8,8,1.18,0,0,210.9,Intel Core i7,500,1024,Intel Integrated,Intel UHD Graphics,Linux,108900.0
Lenovo,2 in 1 Convertible,12.8,32,1.86,0,1,110.9,Intel Core i7,0,128,AMD Radeon,AMD Radeon RX 6500M,Windows,87400.0
Acer,Netbook,12.9,8,2.89,0,1,173.5,Intel Core i5,500,512,AMD Radeon,AMD Radeon RX 6600M,No OS,54300.0
Apple,Ultrabook,16.0,64,1.78,0,1,119.2,Intel Core i3,1024,1024,Nvidia GeForce,Nvidia GeForce MX450,Windows,152700.0
Lenovo,Ultrabook,13.0,4,2.88,0,0,156.7,Intel Core i5,0,128,Intel Integrated,Intel UHD Graphics,Windows,55600.0
HP,Gaming,17.2,64,2.11,1,1,145.0,Intel Core i5,0,256,Nvidia GeForce,Nvidia GeForce RTX 3060,Windows,140500.0
Lenovo,Ultrabook,14.4,4,2.8,1,0,114.4,Intel Core i3,500,512,Nvidia GeForce,Nvidia GeForce GTX 1650,Windows,62300.0
Dell,Ultrabook,14.4,8,1.45,0,0,159.9,Intel Core i7,0,2048,Nvidia GeForce,Nvidia GeForce MX450,Windows,91400.0
Asus,Netbook,13.7,8,1.48,0,1,130.0,Intel Core i7,0,512,Nvidia GeForce,Nvidia GeForce GTX 1650,Windows,65600.0
Acer,Netbook,16.7,32,2.62,0,0,174.7,Intel Core i3,0,1024,Nvidia GeForce,Nvidia GeForce GTX 1650,Linux,65500.0
Lenovo,Gaming,12.6,16,2.97,0,1,158.9,Intel Core i3,0,1024,AMD Radeon,AMD Radeon RX 6600M,Windows,83700.0
HP,Gaming,12.0,32,1.92,0,1,131.9,AMD Ryzen 5,0,2048,Nvidia GeForce,Nvidia GeForce RTX 3050,Windows,127800.0
Acer,Notebook,12.7,8,2.16,0,0,110.2,Intel Core i5,0,512,Intel Integrated,Intel Iris Xe Graphics,Windows,39800.0
Asus,Gaming,12.2,32,2.16,0,0,116.3,Intel Core i5,0,256,Intel Integrated,Intel UHD Graphics,Windows,84600.0
Dell,Gaming,15.3,4,1.71,1,1,187.6,Intel Core i5,0,128,Intel Integrated,Intel UHD Graphics,Windows,76800.0
Acer,2 in 1 Convertible,12.4,8,1.64,1,0,103.2,Intel Core i7,0,256,Nvidia GeForce,Nvidia GeForce RTX 3050,Mac,73100.0
Apple,2 in 1 Convertible,13.9,16,2.6,0,1,101.6,Intel Core i5,0,256,Intel Integrated,Intel UHD Graphics,Mac,100000.0
Dell,Notebook,15.8,64,2.23,1,0,104.4,Intel Core i7,1024,256,Intel Integrated,Intel Iris Xe Graphics,Windows,109000.0
Dell,2 in 1 Convertible,11.7,8,1.43,0,0,131.1,Intel Core i5,0,512,Intel Integrated,Intel UHD Graphics,Windows,59000.0
Dell,Notebook,16.7,4,2.65,0,1,180.6,Intel Core i5,0,256,Nvidia GeForce,Nvidia GeForce MX450,Windows,47900.0
MSI,Netbook,13.8,4,2.48,1,0,116.3,AMD Ryzen 5,1024,1024,Intel Integrated,Intel UHD Graphics,Windows,60100.0
Dell,2 in 1 Convertible,14.6,8,1.69,0,0,206.2,Intel Core i7,1024,512,Intel Integrated,Intel Iris Xe Graphics,Windows,75300.0
HP,Ultrabook,14.6,16,2.1,0,0,208.9,Intel Core i5,0,256,Intel Integrated,Intel Iris Xe Graphics,Windows,69400.0
Apple,Gaming,11.7,8,2.4,0,1,135.1,AMD Ryzen 7,500,512,AMD Radeon,AMD Radeon RX 6500M,No OS,117200.0
Dell,Notebook,16.2,16,2.69,0,0,210.6,Intel Core i3,0,1024,Nvidia GeForce,Nvidia GeForce RTX 4060,Windows,86700.0
Acer,2 in 1 Convertible,15.8,32,1.95,0,0,129.6,Intel Core i3,0,512,Intel Integrated,Intel UHD Graphics,Windows,70400.0
Acer,Notebook,15.3,8,2.42,0,1,140.4,Intel Core i7,1024,256,Nvidia GeForce,Nvidia GeForce RTX 4060,Windows,84000.0
HP,2 in 1 Convertible,12.0,8,2.11,1,1,190.4,AMD Ryzen 7,2048,1024,Nvidia GeForce,Nvidia GeForce MX450,Windows,85200.0
HP,Notebook,14.5,8,2.59,1,1,153.5,Intel Core i5,500,512,Nvidia GeForce,Nvidia GeForce GTX 1650,Windows,69500.0
Apple,Gaming,12.7,16,1.73,0,0,113.6,AMD Ryzen 5,0,256,Nvidia GeForce,Nvidia GeForce MX450,Windows,116400.0
Acer,Notebook,15.4,16,1.16,0,0,108.7,Intel Core i5,500,128,Intel Integrated,Intel Iris Xe Graphics,Mac,46600.0
Acer,2 in 1 Convertible,13.8,16,2.05,1,1,209.4,Intel Core i5,0,1024,Intel Integrated,Intel Iris Xe Graphics,Windows,87500.0
MSI,Ultrabook,15.5,16,1.44,0,0,159.3,Intel Core i7,0,256,AMD Radeon,AMD Radeon RX 6500M,Windows,90700.0
HP,Ultrabook,16.0,8,1.88,0,0,103.1,Intel Core i5,0,512,Intel Integrated,Intel UHD Graphics,No OS,52500.0
Dell,Gaming,15.4,16,1.6,0,0,124.0,Intel Core i3,0,512,Nvidia GeForce,Nvidia GeForce GTX 1650,Linux,82100.0
Apple,Notebook,12.6,8,1.56,0,0,203.7,Intel Core i7,1024,128,Intel Integrated,Intel UHD Graphics,Windows,94400.0
HP,Ultrabook,12.7,32,2.95,0,0,154.6,Intel Core i7,0,256,AMD Radeon,AMD Radeon Vega 8,Windows,90300.0
MSI,Gaming,16.7,16,2.5,0,0,194.0,Intel Core i5,0,512,Nvidia GeForce,Nvidia GeForce RTX 4060,Linux,118900.0
Asus,Notebook,14.7,8,1.71,0,0,218.3,Intel Core i3,0,512,AMD Radeon,AMD Radeon RX 6600M,Windows,49600.0
Lenovo,Gaming,14.6,8,1.57,0,0,144.4,Intel Core i5,0,256,Nvidia GeForce,Nvidia GeForce RTX 3060,Windows,86400.0
Lenovo,Ultrabook,14.5,16,2.35,0,0,118.8,Intel Core i7,0,1024,Intel Integrated,Intel Iris Xe Graphics,Windows,86200.0
Asus,Gaming,15.6,16,1.84,0,1,139.9,AMD Ryzen 7,0,128,Intel Integrated,Intel Iris Xe Graphics,Mac,82000.0
Dell,Gaming,16.3,32,2.76,0,1,109.3,Intel Core i5,0,128,Nvidia GeForce,Nvidia GeForce GTX 1650,Windows,89200.0
